fdc_id,food_name,protein,fat,carbohydrates,calories,food_category,serving_size
2687006,"tomato, puree, canned, no salt added",,,,,Vegetables and Vegetable Products,
2687007,"tomato, puree, canned, no salt added",,,,,Vegetables and Vegetable Products,
2687008,"Squash, zucchini, raw",,,,,Vegetables and Vegetable Products,
2687009,"Squash, zucchini, raw",,,,,Vegetables and Vegetable Products,
2687010,"Squash, zucchini, raw",,,,,Vegetables and Vegetable Products,
2687011,"Squash, zucchini, raw",,,,,Vegetables and Vegetable Products,
2687012,"Squash, zucchini, raw",,,,,Vegetables and Vegetable Products,
2687013,"Squash, zucchini, raw",,,,,Vegetables and Vegetable Products,
2687014,"Squash, zucchini, raw",,,,,Vegetables and Vegetable Products,
2687015,"Squash, zucchini, raw",,,,,Vegetables and Vegetable Products,
2687016,"Squash, yellow, raw",,,,,Vegetables and Vegetable Products,
2687017,"Squash, yellow, raw",,,,,Vegetables and Vegetable Products,
2687018,"Squash, yellow, raw",,,,,Vegetables and Vegetable Products,
2687019,"Squash, yellow, raw",,,,,Vegetables and Vegetable Products,
2687020,"Squash, yellow, raw",,,,,Vegetables and Vegetable Products,
2687021,"Squash, yellow, raw",,,,,Vegetables and Vegetable Products,
2687022,"Squash, yellow, raw",,,,,Vegetables and Vegetable Products,
2687023,"Squash, yellow, raw",,,,,Vegetables and Vegetable Products,
2687024,"Squash, butternut, raw",,,,,Vegetables and Vegetable Products,
2687025,"Squash, butternut, raw",,,,,Vegetables and Vegetable Products,
2687026,"Squash, butternut, raw",,,,,Vegetables and Vegetable Products,
2687027,"Squash, butternut, raw",,,,,Vegetables and Vegetable Products,
2687028,"Squash, butternut, raw",,,,,Vegetables and Vegetable Products,
2687029,"Squash, butternut, raw",,,,,Vegetables and Vegetable Products,
2687030,"Squash, butternut, raw",,,,,Vegetables and Vegetable Products,
2687031,"Squash, butternut, raw",,,,,Vegetables and Vegetable Products,
2687032,"Squash, acorn, raw",,,,,Vegetables and Vegetable Products,
2687033,"Squash, acorn, raw",,,,,Vegetables and Vegetable Products,
2687034,"Squash, acorn, raw",,,,,Vegetables and Vegetable Products,
2687035,"Squash, acorn, raw",,,,,Vegetables and Vegetable Products,
2687036,"Squash, acorn, raw",,,,,Vegetables and Vegetable Products,
2687037,"Squash, acorn, raw",,,,,Vegetables and Vegetable Products,
2687038,"Squash, acorn, raw",,,,,Vegetables and Vegetable Products,
2687039,"Squash, acorn, raw",,,,,Vegetables and Vegetable Products,
2687040,"Bok choy, regular (not baby), raw",,,,,Vegetables and Vegetable Products,
2687041,"Bok choy, regular (not baby), raw",,,,,Vegetables and Vegetable Products,
2687042,"Bok choy, regular (not baby), raw",,,,,Vegetables and Vegetable Products,
2687043,"Bok choy, regular (not baby), raw",,,,,Vegetables and Vegetable Products,
2687044,"Bok choy, regular (not baby), raw",,,,,Vegetables and Vegetable Products,
2687045,"Bok choy, regular (not baby), raw",,,,,Vegetables and Vegetable Products,
2687046,"Bok choy, regular (not baby), raw",,,,,Vegetables and Vegetable Products,
2687047,"Bok choy, regular (not baby), raw",,,,,Vegetables and Vegetable Products,
2687048,"Cauliflower, raw",,,,,Vegetables and Vegetable Products,
2687049,"Cauliflower, raw",,,,,Vegetables and Vegetable Products,
2687050,"Cauliflower, raw",,,,,Vegetables and Vegetable Products,
2687051,"Cauliflower, raw",,,,,Vegetables and Vegetable Products,
2687052,"Cauliflower, raw",,,,,Vegetables and Vegetable Products,
2687053,"Cauliflower, raw",,,,,Vegetables and Vegetable Products,
2687054,"Cauliflower, raw",,,,,Vegetables and Vegetable Products,
2687055,"Cauliflower, raw",,,,,Vegetables and Vegetable Products,
2687056,"Collards, raw",,,,,Vegetables and Vegetable Products,
2687057,"Collards, raw",,,,,Vegetables and Vegetable Products,
2687058,"Collards, raw",,,,,Vegetables and Vegetable Products,
2687059,"Collards, raw",,,,,Vegetables and Vegetable Products,
2687060,"Collards, raw",,,,,Vegetables and Vegetable Products,
2687061,"Collards, raw",,,,,Vegetables and Vegetable Products,
2687062,"Collards, raw",,,,,Vegetables and Vegetable Products,
2687063,"Collards, raw",,,,,Vegetables and Vegetable Products,
2687064,"Brussels sprouts, raw",,,,,Vegetables and Vegetable Products,
2687065,"Brussels sprouts, raw",,,,,Vegetables and Vegetable Products,
2687066,"Brussels sprouts, raw",,,,,Vegetables and Vegetable Products,
2687067,"Brussels sprouts, raw",,,,,Vegetables and Vegetable Products,
2687068,"Brussels sprouts, raw",,,,,Vegetables and Vegetable Products,
2687069,"Brussels sprouts, raw",,,,,Vegetables and Vegetable Products,
2687070,"Brussels sprouts, raw",,,,,Vegetables and Vegetable Products,
2687071,"Brussels sprouts, raw",,,,,Vegetables and Vegetable Products,
2687072,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687073,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687074,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687075,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687076,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687077,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687078,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687079,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687080,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687081,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687082,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687083,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687084,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687085,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687086,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687087,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687088,"tomatoes, whole, canned, solids and liquids, with salt added",,,,,Vegetables and Vegetable Products,
2687089,"tomatoes, whole, canned, solids and liquids, with salt added",,,,,Vegetables and Vegetable Products,
2687090,"tomatoes, whole, canned, solids and liquids, with salt added",,,,,Vegetables and Vegetable Products,
2687091,"tomatoes, whole, canned, solids and liquids, with salt added",,,,,Vegetables and Vegetable Products,
2687092,"tomatoes, whole, canned, solids and liquids, with salt added",,,,,Vegetables and Vegetable Products,
2687093,"tomatoes, whole, canned, solids and liquids, with salt added",,,,,Vegetables and Vegetable Products,
2687094,"tomatoes, whole, canned, solids and liquids, with salt added",,,,,Vegetables and Vegetable Products,
2687095,"tomatoes, whole, canned, solids and liquids, with salt added",,,,,Vegetables and Vegetable Products,
2687096,"tomato, sauce, canned, with salt added",,,,,Vegetables and Vegetable Products,
2687097,"tomato, sauce, canned, with salt added",,,,,Vegetables and Vegetable Products,
2687098,"tomato, sauce, canned, with salt added",,,,,Vegetables and Vegetable Products,
2687099,"tomato, sauce, canned, with salt added",,,,,Vegetables and Vegetable Products,
2687100,"tomato, sauce, canned, with salt added",,,,,Vegetables and Vegetable Products,
2687101,"tomato, sauce, canned, with salt added",,,,,Vegetables and Vegetable Products,
2687102,"tomato, sauce, canned, with salt added",,,,,Vegetables and Vegetable Products,
2687103,"tomato, sauce, canned, with salt added",,,,,Vegetables and Vegetable Products,
2687104,"tomato, paste, canned, without salt added",,,,,Vegetables and Vegetable Products,
2687105,"tomato, paste, canned, double- concentrated, without salt added",,,,,Vegetables and Vegetable Products,
2687106,"tomato, paste, canned, without salt added",,,,,Vegetables and Vegetable Products,
2687107,"tomato, paste, canned, without salt added",,,,,Vegetables and Vegetable Products,
2687108,"tomato, paste, canned, without salt added",,,,,Vegetables and Vegetable Products,
2687109,"tomato, paste, canned, without salt added",,,,,Vegetables and Vegetable Products,
2687110,"tomato, paste, canned, without salt added",,,,,Vegetables and Vegetable Products,
2687111,"tomato, paste, canned, without salt added",,,,,Vegetables and Vegetable Products,
2687112,"tomatoes, crushed, canned, salt added",,,,,Vegetables and Vegetable Products,
2687113,"tomatoes, crushed, canned, no salt added",,,,,Vegetables and Vegetable Products,
2687114,"tomatoes, crushed, canned, salt added",,,,,Vegetables and Vegetable Products,
2687115,"tomatoes, crushed, canned, salt added",,,,,Vegetables and Vegetable Products,
2687116,"tomatoes, crushed, canned, salt added",,,,,Vegetables and Vegetable Products,
2687117,"tomatoes, crushed, canned, salt added",,,,,Vegetables and Vegetable Products,
2687118,"tomatoes, crushed, canned, salt added",,,,,Vegetables and Vegetable Products,
2687119,"tomatoes, crushed, canned, salt added",,,,,Vegetables and Vegetable Products,
2687120,"tomato, puree, canned, no salt added",,,,,Vegetables and Vegetable Products,
2687121,"tomato, puree, canned, no salt added",,,,,Vegetables and Vegetable Products,
2687122,"tomato, puree, canned, no salt added",,,,,Vegetables and Vegetable Products,
2687123,"tomato, puree, canned, no salt added",,,,,Vegetables and Vegetable Products,
2687124,"tomato, puree, canned, no salt added",,,,,Vegetables and Vegetable Products,
2687125,"tomato, puree, canned, no salt added",,,,,Vegetables and Vegetable Products,
2687126,"tomato, puree, canned, salt added",,,,,Vegetables and Vegetable Products,
2687127,"tomato, puree, canned, no salt added",,,,,Vegetables and Vegetable Products,
2687128,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687129,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687130,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687131,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687132,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687133,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687134,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687135,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687136,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687137,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687138,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687139,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687140,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687141,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687142,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687143,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687144,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687145,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687146,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687147,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687148,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687149,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687150,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687151,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687152,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687153,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687154,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687155,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687156,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687157,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687158,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687159,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687160,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687161,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687162,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687163,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687164,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687165,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687166,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687167,"Beets, raw",,,,,Vegetables and Vegetable Products,
2687168,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687169,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687170,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687171,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687172,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687173,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687174,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687175,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687176,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687177,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687178,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687179,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687180,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687181,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687182,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687183,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687184,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687185,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687186,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687187,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687188,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687189,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687190,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687191,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687192,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687193,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687194,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687195,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
2687196,"Eggplant, Italian, raw",,,,,Vegetables and Vegetable Products,
